epoc (ms),timestamp (+0700),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1638241862478,2021-11-30T10.11.02.478,18.200,146.524,-84.939,325.427
1638241862488,2021-11-30T10.11.02.488,18.210,137.195,-90.366,334.024
1638241862498,2021-11-30T10.11.02.498,18.220,126.037,-97.073,340.366
1638241862508,2021-11-30T10.11.02.508,18.230,118.841,-103.476,347.439
1638241862518,2021-11-30T10.11.02.518,18.240,111.220,-110.183,355.366
1638241862528,2021-11-30T10.11.02.528,18.250,87.927,-114.939,361.890
1638241862538,2021-11-30T10.11.02.538,18.260,66.098,-121.159,368.841
1638241862548,2021-11-30T10.11.02.548,18.270,56.646,-131.220,374.024
1638241862558,2021-11-30T10.11.02.558,18.280,59.085,-143.110,375.610
1638241862568,2021-11-30T10.11.02.568,18.290,66.159,-154.451,373.902
1638241862578,2021-11-30T10.11.02.578,18.300,68.293,-165.488,369.207
1638241862588,2021-11-30T10.11.02.588,18.310,63.171,-174.451,363.354
1638241862598,2021-11-30T10.11.02.598,18.320,60.793,-179.695,359.817
1638241862608,2021-11-30T10.11.02.608,18.330,70.488,-175.793,351.220
1638241862618,2021-11-30T10.11.02.618,18.340,87.744,-147.622,335.061
1638241862628,2021-11-30T10.11.02.628,18.350,90.915,-104.756,325.244
1638241862638,2021-11-30T10.11.02.638,18.360,102.195,-70.488,256.037
1638241862648,2021-11-30T10.11.02.648,18.370,52.317,-35.610,200.793
1638241862658,2021-11-30T10.11.02.658,18.380,13.963,-35.427,168.963
1638241862668,2021-11-30T10.11.02.668,18.390,-29.817,-34.573,113.354
1638241862678,2021-11-30T10.11.02.678,18.400,-84.756,-9.573,53.841
1638241862688,2021-11-30T10.11.02.688,18.410,-87.866,-1.220,-2.500
1638241862698,2021-11-30T10.11.02.698,18.420,-39.451,11.341,-68.780
1638241862708,2021-11-30T10.11.02.708,18.430,-0.366,29.207,-108.780
1638241862718,2021-11-30T10.11.02.718,18.440,76.951,33.841,-162.439
1638241862728,2021-11-30T10.11.02.728,18.450,142.378,70.976,-151.159
1638241862738,2021-11-30T10.11.02.738,18.460,-49.451,62.561,-38.232
1638241862748,2021-11-30T10.11.02.748,18.470,-27.683,0.366,-145.244
1638241862758,2021-11-30T10.11.02.758,18.480,139.756,-80.061,-285.122
1638241862768,2021-11-30T10.11.02.768,18.490,-34.085,-68.841,-200.244
1638241862778,2021-11-30T10.11.02.778,18.500,-211.341,106.463,-279.024
1638241862788,2021-11-30T10.11.02.788,18.510,12.500,112.439,-273.354
1638241862798,2021-11-30T10.11.02.798,18.520,196.951,-40.000,-215.366
1638241862808,2021-11-30T10.11.02.808,18.530,60.793,-29.756,-209.451
1638241862818,2021-11-30T10.11.02.818,18.540,-92.805,53.963,-156.890
1638241862828,2021-11-30T10.11.02.828,18.550,-64.512,57.744,-118.841
1638241862838,2021-11-30T10.11.02.838,18.560,-62.988,53.110,-97.927
1638241862848,2021-11-30T10.11.02.848,18.570,-105.793,49.939,-79.939
1638241862858,2021-11-30T10.11.02.858,18.580,-109.451,41.159,-54.207
1638241862868,2021-11-30T10.11.02.868,18.590,-66.951,23.841,-44.817
1638241862878,2021-11-30T10.11.02.878,18.600,-53.232,17.195,-50.061
1638241862888,2021-11-30T10.11.02.888,18.610,-52.378,17.073,-54.207
1638241862898,2021-11-30T10.11.02.898,18.620,-28.049,10.244,-54.512
1638241862908,2021-11-30T10.11.02.908,18.630,-11.890,3.902,-49.756
1638241862918,2021-11-30T10.11.02.918,18.640,-15.000,3.598,-38.110
1638241862928,2021-11-30T10.11.02.928,18.650,-20.244,7.134,-31.829
1638241862938,2021-11-30T10.11.02.938,18.660,-26.220,8.720,-28.841
1638241862948,2021-11-30T10.11.02.948,18.670,-33.902,10.671,-25.427
1638241862958,2021-11-30T10.11.02.958,18.680,-40.183,13.537,-21.768
1638241862968,2021-11-30T10.11.02.968,18.690,-40.671,15.061,-19.695
1638241862978,2021-11-30T10.11.02.978,18.700,-36.463,14.756,-21.341
1638241862988,2021-11-30T10.11.02.988,18.710,-30.854,13.415,-26.646
1638241862998,2021-11-30T10.11.02.998,18.720,-31.524,13.293,-32.317
1638241863008,2021-11-30T10.11.03.008,18.730,-35.549,14.817,-36.890
1638241863018,2021-11-30T10.11.03.018,18.740,-36.707,15.732,-40.427
1638241863028,2021-11-30T10.11.03.028,18.750,-36.220,16.220,-44.329
1638241863038,2021-11-30T10.11.03.038,18.760,-34.512,16.646,-48.780
1638241863048,2021-11-30T10.11.03.048,18.770,-31.768,16.037,-53.354
1638241863058,2021-11-30T10.11.03.058,18.780,-31.951,15.549,-57.683
1638241863068,2021-11-30T10.11.03.068,18.790,-35.183,15.488,-60.854
1638241863078,2021-11-30T10.11.03.078,18.800,-38.476,16.159,-63.537
1638241863088,2021-11-30T10.11.03.088,18.810,-41.402,16.524,-66.098
1638241863098,2021-11-30T10.11.03.098,18.820,-46.037,17.012,-67.683
1638241863108,2021-11-30T10.11.03.108,18.830,-50.244,16.890,-70.427
1638241863118,2021-11-30T10.11.03.118,18.840,-52.622,17.256,-72.134
1638241863128,2021-11-30T10.11.03.128,18.850,-54.695,17.744,-73.476
1638241863138,2021-11-30T10.11.03.138,18.860,-52.988,19.024,-75.732
1638241863148,2021-11-30T10.11.03.148,18.870,-47.012,20.000,-81.220
1638241863158,2021-11-30T10.11.03.158,18.880,-36.463,23.659,-87.622
1638241863168,2021-11-30T10.11.03.168,18.890,-21.280,29.756,-96.890
1638241863178,2021-11-30T10.11.03.178,18.900,-7.744,34.451,-107.134
1638241863188,2021-11-30T10.11.03.188,18.910,-2.256,39.695,-114.390
1638241863198,2021-11-30T10.11.03.198,18.920,-5.366,44.329,-116.159
1638241863208,2021-11-30T10.11.03.208,18.930,-8.841,47.500,-126.890
1638241863218,2021-11-30T10.11.03.218,18.940,-13.598,51.707,-135.183
1638241863228,2021-11-30T10.11.03.228,18.950,-17.500,57.500,-136.280
1638241863238,2021-11-30T10.11.03.238,18.960,-18.354,61.037,-141.341
1638241863248,2021-11-30T10.11.03.248,18.970,-18.780,64.024,-153.110
1638241863258,2021-11-30T10.11.03.258,18.980,-17.927,65.793,-163.841
1638241863268,2021-11-30T10.11.03.268,18.990,-19.085,67.805,-173.293
1638241863278,2021-11-30T10.11.03.278,19.000,-22.561,69.451,-184.085
1638241863288,2021-11-30T10.11.03.288,19.010,-32.378,71.037,-194.329
1638241863298,2021-11-30T10.11.03.298,19.020,-43.110,73.476,-205.366
1638241863308,2021-11-30T10.11.03.308,19.030,-55.427,76.463,-212.439
1638241863318,2021-11-30T10.11.03.318,19.040,-71.707,78.902,-214.878
1638241863328,2021-11-30T10.11.03.328,19.050,-64.878,88.415,-228.415
1638241863338,2021-11-30T10.11.03.338,19.060,-50.610,101.463,-248.293
1638241863348,2021-11-30T10.11.03.348,19.070,-18.780,95.061,-252.378
1638241863358,2021-11-30T10.11.03.358,19.080,-6.098,88.110,-244.817
1638241863368,2021-11-30T10.11.03.368,19.090,-25.793,74.390,-219.268
1638241863378,2021-11-30T10.11.03.378,19.100,-24.024,47.805,-198.293
1638241863388,2021-11-30T10.11.03.388,19.110,-50.305,22.683,-189.878
1638241863398,2021-11-30T10.11.03.398,19.120,-102.256,-5.854,-171.402
1638241863408,2021-11-30T10.11.03.408,19.130,-163.232,7.073,-122.927
1638241863418,2021-11-30T10.11.03.418,19.140,-207.378,-22.561,-139.085
1638241863428,2021-11-30T10.11.03.428,19.150,-250.915,-20.854,-86.220
1638241863438,2021-11-30T10.11.03.438,19.160,-182.195,-14.268,-5.915
1638241863448,2021-11-30T10.11.03.448,19.170,-83.171,-36.768,56.280
1638241863458,2021-11-30T10.11.03.458,19.180,-14.634,-52.073,95.305
1638241863468,2021-11-30T10.11.03.468,19.190,41.524,-60.549,123.232
1638241863478,2021-11-30T10.11.03.478,19.200,88.537,-72.073,137.256
1638241863488,2021-11-30T10.11.03.488,19.210,113.902,-84.695,150.610
1638241863498,2021-11-30T10.11.03.498,19.220,128.415,-94.512,166.280
1638241863508,2021-11-30T10.11.03.508,19.230,138.902,-100.976,185.244
1638241863518,2021-11-30T10.11.03.518,19.240,142.195,-104.573,208.293
1638241863528,2021-11-30T10.11.03.528,19.250,146.585,-108.171,232.439
1638241863538,2021-11-30T10.11.03.538,19.260,147.195,-110.183,258.232
1638241863548,2021-11-30T10.11.03.548,19.270,144.451,-110.244,282.317
1638241863558,2021-11-30T10.11.03.558,19.280,139.207,-110.305,304.146
1638241863568,2021-11-30T10.11.03.568,19.290,123.963,-109.634,323.293
1638241863578,2021-11-30T10.11.03.578,19.300,104.939,-110.366,336.037
1638241863588,2021-11-30T10.11.03.588,19.310,82.927,-111.890,344.512
1638241863598,2021-11-30T10.11.03.598,19.320,55.061,-113.232,352.378
1638241863608,2021-11-30T10.11.03.608,19.330,30.915,-112.988,362.683
1638241863618,2021-11-30T10.11.03.618,19.340,4.695,-111.524,377.195
1638241863628,2021-11-30T10.11.03.628,19.350,-30.488,-111.098,390.061
1638241863638,2021-11-30T10.11.03.638,19.360,-56.646,-113.537,399.085
1638241863648,2021-11-30T10.11.03.648,19.370,-66.402,-120.854,402.561
1638241863658,2021-11-30T10.11.03.658,19.380,-57.988,-130.244,402.561
1638241863668,2021-11-30T10.11.03.668,19.390,-38.659,-138.415,402.927
1638241863678,2021-11-30T10.11.03.678,19.400,-23.537,-144.634,394.207
1638241863688,2021-11-30T10.11.03.688,19.410,9.146,-145.793,372.988
1638241863698,2021-11-30T10.11.03.698,19.420,61.280,-135.122,345.976
1638241863708,2021-11-30T10.11.03.708,19.430,93.598,-105.671,315.183
1638241863718,2021-11-30T10.11.03.718,19.440,133.659,-70.061,225.488
1638241863728,2021-11-30T10.11.03.728,19.450,117.073,-41.402,159.878
1638241863738,2021-11-30T10.11.03.738,19.460,94.085,-34.878,108.780
1638241863748,2021-11-30T10.11.03.748,19.470,46.951,-25.732,55.183
1638241863758,2021-11-30T10.11.03.758,19.480,21.402,-6.098,-9.695
1638241863768,2021-11-30T10.11.03.768,19.490,8.171,14.390,-67.317
1638241863778,2021-11-30T10.11.03.778,19.500,39.451,33.537,-129.878
1638241863788,2021-11-30T10.11.03.788,19.510,130.000,56.341,-163.476
1638241863798,2021-11-30T10.11.03.798,19.520,109.695,54.756,-73.963
1638241863808,2021-11-30T10.11.03.808,19.530,-5.915,9.878,-66.646
1638241863818,2021-11-30T10.11.03.818,19.540,9.268,-1.707,-218.110
1638241863828,2021-11-30T10.11.03.828,19.550,63.720,-36.463,-259.207
1638241863838,2021-11-30T10.11.03.838,19.560,-32.439,14.512,-220.061
1638241863848,2021-11-30T10.11.03.848,19.570,-21.098,75.427,-235.305
1638241863858,2021-11-30T10.11.03.858,19.580,135.183,4.451,-205.610
1638241863868,2021-11-30T10.11.03.868,19.590,105.549,-24.939,-219.024
1638241863878,2021-11-30T10.11.03.878,19.600,-75.976,46.341,-160.976
1638241863888,2021-11-30T10.11.03.888,19.610,-144.329,92.439,-106.524
1638241863898,2021-11-30T10.11.03.898,19.620,-127.195,76.220,-83.598
1638241863908,2021-11-30T10.11.03.908,19.630,-97.439,48.171,-75.488
1638241863918,2021-11-30T10.11.03.918,19.640,-67.439,19.451,-61.220
1638241863928,2021-11-30T10.11.03.928,19.650,-68.659,10.549,-58.659
1638241863938,2021-11-30T10.11.03.938,19.660,-61.037,17.439,-59.756
1638241863948,2021-11-30T10.11.03.948,19.670,-30.976,11.524,-63.476
1638241863958,2021-11-30T10.11.03.958,19.680,-13.780,8.110,-62.744
1638241863968,2021-11-30T10.11.03.968,19.690,-15.366,6.951,-53.049
1638241863978,2021-11-30T10.11.03.978,19.700,-24.695,7.195,-47.073
1638241863988,2021-11-30T10.11.03.988,19.710,-30.305,12.561,-43.659
1638241863998,2021-11-30T10.11.03.998,19.720,-37.439,15.122,-36.951
1638241864008,2021-11-30T10.11.04.008,19.730,-44.756,15.915,-29.024
1638241864018,2021-11-30T10.11.04.018,19.740,-41.646,16.280,-25.488
1638241864028,2021-11-30T10.11.04.028,19.750,-33.415,13.598,-26.890
1638241864038,2021-11-30T10.11.04.038,19.760,-33.780,11.280,-30.000
1638241864048,2021-11-30T10.11.04.048,19.770,-36.707,11.768,-32.378
1638241864058,2021-11-30T10.11.04.058,19.780,-39.695,12.622,-33.415
1638241864068,2021-11-30T10.11.04.068,19.790,-43.902,13.049,-34.207
1638241864078,2021-11-30T10.11.04.078,19.800,-45.732,13.293,-36.220
1638241864088,2021-11-30T10.11.04.088,19.810,-44.146,12.988,-39.939
1638241864098,2021-11-30T10.11.04.098,19.820,-43.598,12.256,-44.024
1638241864108,2021-11-30T10.11.04.108,19.830,-45.122,11.585,-47.622
1638241864118,2021-11-30T10.11.04.118,19.840,-48.232,12.622,-50.366
1638241864128,2021-11-30T10.11.04.128,19.850,-47.561,15.305,-51.646
1638241864138,2021-11-30T10.11.04.138,19.860,-43.354,17.256,-54.268
1638241864148,2021-11-30T10.11.04.148,19.870,-39.512,18.841,-57.561
1638241864158,2021-11-30T10.11.04.158,19.880,-35.244,21.037,-60.976
1638241864168,2021-11-30T10.11.04.168,19.890,-31.646,23.171,-63.963
1638241864178,2021-11-30T10.11.04.178,19.900,-29.146,25.122,-67.378
1638241864188,2021-11-30T10.11.04.188,19.910,-25.427,27.012,-71.098
1638241864198,2021-11-30T10.11.04.198,19.920,-20.061,29.695,-75.366
1638241864208,2021-11-30T10.11.04.208,19.930,-14.573,33.232,-80.427
1638241864218,2021-11-30T10.11.04.218,19.940,-12.683,36.402,-85.671
1638241864228,2021-11-30T10.11.04.228,19.950,-10.793,39.939,-92.012
1638241864238,2021-11-30T10.11.04.238,19.960,-10.793,44.329,-95.976
1638241864248,2021-11-30T10.11.04.248,19.970,-10.915,49.268,-96.890
1638241864258,2021-11-30T10.11.04.258,19.980,-7.256,55.000,-106.463
1638241864268,2021-11-30T10.11.04.268,19.990,-5.671,60.305,-117.744
1638241864278,2021-11-30T10.11.04.278,20.000,-8.720,65.061,-125.549
1638241864288,2021-11-30T10.11.04.288,20.010,-12.805,70.000,-136.951
1638241864298,2021-11-30T10.11.04.298,20.020,-14.451,73.537,-148.537
1638241864308,2021-11-30T10.11.04.308,20.030,-18.171,76.707,-159.878
1638241864318,2021-11-30T10.11.04.318,20.040,-26.463,79.085,-172.439
1638241864328,2021-11-30T10.11.04.328,20.050,-34.939,82.744,-182.622
1638241864338,2021-11-30T10.11.04.338,20.060,-37.317,86.707,-192.744
1638241864348,2021-11-30T10.11.04.348,20.070,-35.183,87.866,-206.098
1638241864358,2021-11-30T10.11.04.358,20.080,-40.183,90.366,-213.476
1638241864368,2021-11-30T10.11.04.368,20.090,-38.963,95.061,-219.878
1638241864378,2021-11-30T10.11.04.378,20.100,-13.902,106.280,-243.598
1638241864388,2021-11-30T10.11.04.388,20.110,-5.976,110.000,-258.049
1638241864398,2021-11-30T10.11.04.398,20.120,5.122,103.354,-258.293
1638241864408,2021-11-30T10.11.04.408,20.130,-23.476,95.061,-244.512
1638241864418,2021-11-30T10.11.04.418,20.140,-42.744,75.488,-220.122
1638241864428,2021-11-30T10.11.04.428,20.150,-34.939,51.098,-207.195
1638241864438,2021-11-30T10.11.04.438,20.160,-76.463,24.817,-196.159
1638241864448,2021-11-30T10.11.04.448,20.170,-132.561,4.451,-148.963
1638241864458,2021-11-30T10.11.04.458,20.180,-183.780,14.207,-138.659
1638241864468,2021-11-30T10.11.04.468,20.190,-218.537,-5.793,-143.902
1638241864478,2021-11-30T10.11.04.478,20.200,-195.610,12.134,-52.134
1638241864488,2021-11-30T10.11.04.488,20.210,-126.463,-1.220,30.610
1638241864498,2021-11-30T10.11.04.498,20.220,-60.488,-15.305,79.878
1638241864508,2021-11-30T10.11.04.508,20.230,-3.415,-24.329,106.585
1638241864518,2021-11-30T10.11.04.518,20.240,49.024,-33.902,127.378
1638241864528,2021-11-30T10.11.04.528,20.250,85.000,-49.024,145.244
1638241864538,2021-11-30T10.11.04.538,20.260,105.366,-63.780,163.780
1638241864548,2021-11-30T10.11.04.548,20.270,133.476,-75.000,178.293
1638241864558,2021-11-30T10.11.04.558,20.280,154.268,-81.951,199.756
1638241864568,2021-11-30T10.11.04.568,20.290,156.098,-86.037,224.146
1638241864578,2021-11-30T10.11.04.578,20.300,156.037,-91.707,248.659
1638241864588,2021-11-30T10.11.04.588,20.310,158.415,-94.512,271.463
1638241864598,2021-11-30T10.11.04.598,20.320,155.549,-94.817,289.512
1638241864608,2021-11-30T10.11.04.608,20.330,145.183,-95.915,308.354
1638241864618,2021-11-30T10.11.04.618,20.340,126.646,-96.220,324.024
1638241864628,2021-11-30T10.11.04.628,20.350,114.329,-97.927,336.829
1638241864638,2021-11-30T10.11.04.638,20.360,105.854,-100.915,351.890
1638241864648,2021-11-30T10.11.04.648,20.370,96.463,-104.268,366.829
1638241864658,2021-11-30T10.11.04.658,20.380,85.732,-106.098,381.524
1638241864668,2021-11-30T10.11.04.668,20.390,63.354,-105.427,397.134
1638241864678,2021-11-30T10.11.04.678,20.400,31.646,-103.841,411.524
1638241864688,2021-11-30T10.11.04.688,20.410,12.195,-107.134,422.073
1638241864698,2021-11-30T10.11.04.698,20.420,10.427,-116.402,426.280
1638241864708,2021-11-30T10.11.04.708,20.430,19.146,-126.768,429.268
1638241864718,2021-11-30T10.11.04.718,20.440,33.598,-136.890,430.305
1638241864728,2021-11-30T10.11.04.728,20.450,47.256,-143.720,420.183
1638241864738,2021-11-30T10.11.04.738,20.460,52.378,-141.402,422.927
1638241864748,2021-11-30T10.11.04.748,20.470,133.598,-143.598,335.976
1638241864758,2021-11-30T10.11.04.758,20.480,164.451,-91.159,231.341
1638241864768,2021-11-30T10.11.04.768,20.490,152.500,-52.988,159.329
1638241864778,2021-11-30T10.11.04.778,20.500,129.085,-57.744,110.854
1638241864788,2021-11-30T10.11.04.788,20.510,65.305,-38.720,64.085
1638241864798,2021-11-30T10.11.04.798,20.520,-3.902,-7.988,39.390
1638241864808,2021-11-30T10.11.04.808,20.530,-9.451,4.085,-33.659
1638241864818,2021-11-30T10.11.04.818,20.540,2.561,23.476,-101.220
1638241864828,2021-11-30T10.11.04.828,20.550,73.537,49.085,-166.951
1638241864838,2021-11-30T10.11.04.838,20.560,124.085,82.805,-157.927
1638241864848,2021-11-30T10.11.04.848,20.570,63.110,43.110,-90.793
1638241864858,2021-11-30T10.11.04.858,20.580,31.585,0.305,-140.244
1638241864868,2021-11-30T10.11.04.868,20.590,33.780,-2.561,-245.671
1638241864878,2021-11-30T10.11.04.878,20.600,31.768,-24.085,-243.415
1638241864888,2021-11-30T10.11.04.888,20.610,-32.012,11.463,-228.902
1638241864898,2021-11-30T10.11.04.898,20.620,2.256,61.524,-254.512
1638241864908,2021-11-30T10.11.04.908,20.630,70.183,12.927,-199.207
1638241864918,2021-11-30T10.11.04.918,20.640,-31.951,3.780,-176.951
1638241864928,2021-11-30T10.11.04.928,20.650,-151.402,64.817,-130.610
1638241864938,2021-11-30T10.11.04.938,20.660,-131.280,56.951,-88.598
1638241864948,2021-11-30T10.11.04.948,20.670,-85.061,24.390,-80.854
1638241864958,2021-11-30T10.11.04.958,20.680,-70.915,8.232,-71.280
1638241864968,2021-11-30T10.11.04.968,20.690,-64.512,6.768,-63.049
1638241864978,2021-11-30T10.11.04.978,20.700,-42.744,0.122,-62.927
1638241864988,2021-11-30T10.11.04.988,20.710,-27.439,2.500,-59.695
1638241864998,2021-11-30T10.11.04.998,20.720,-16.098,-2.805,-54.207
1638241865008,2021-11-30T10.11.05.008,20.730,-23.841,-1.524,-52.195
1638241865018,2021-11-30T10.11.05.018,20.740,-29.329,3.110,-48.415
1638241865028,2021-11-30T10.11.05.028,20.750,-36.585,7.317,-40.061
1638241865038,2021-11-30T10.11.05.038,20.760,-36.951,10.610,-31.829
1638241865048,2021-11-30T10.11.05.048,20.770,-30.549,11.220,-28.293
1638241865058,2021-11-30T10.11.05.058,20.780,-25.732,9.695,-27.866
1638241865068,2021-11-30T10.11.05.068,20.790,-24.573,8.841,-29.329
1638241865078,2021-11-30T10.11.05.078,20.800,-25.000,8.902,-30.671
1638241865088,2021-11-30T10.11.05.088,20.810,-27.317,9.207,-31.524
1638241865098,2021-11-30T10.11.05.098,20.820,-32.256,9.451,-32.927
1638241865108,2021-11-30T10.11.05.108,20.830,-36.098,9.939,-34.512
1638241865118,2021-11-30T10.11.05.118,20.840,-35.244,11.341,-37.195
1638241865128,2021-11-30T10.11.05.128,20.850,-30.000,13.293,-41.463
1638241865138,2021-11-30T10.11.05.138,20.860,-24.817,15.061,-45.854
1638241865148,2021-11-30T10.11.05.148,20.870,-21.341,16.402,-49.939
1638241865158,2021-11-30T10.11.05.158,20.880,-19.695,18.110,-53.659
1638241865168,2021-11-30T10.11.05.168,20.890,-19.573,20.427,-56.829
1638241865178,2021-11-30T10.11.05.178,20.900,-18.232,22.378,-59.573
1638241865188,2021-11-30T10.11.05.188,20.910,-17.256,24.390,-62.073
1638241865198,2021-11-30T10.11.05.198,20.920,-16.341,25.732,-64.207
1638241865208,2021-11-30T10.11.05.208,20.930,-15.610,26.890,-66.159
1638241865218,2021-11-30T10.11.05.218,20.940,-14.634,28.110,-67.744
1638241865228,2021-11-30T10.11.05.228,20.950,-13.232,29.695,-69.268
1638241865238,2021-11-30T10.11.05.238,20.960,-11.280,31.707,-70.854
1638241865248,2021-11-30T10.11.05.248,20.970,-6.159,34.512,-72.927
1638241865258,2021-11-30T10.11.05.258,20.980,-1.829,37.256,-76.890
1638241865268,2021-11-30T10.11.05.268,20.990,0.671,39.512,-81.341
1638241865278,2021-11-30T10.11.05.278,21.000,4.207,41.524,-86.951
1638241865288,2021-11-30T10.11.05.288,21.010,6.646,44.024,-93.171
1638241865298,2021-11-30T10.11.05.298,21.020,8.476,47.073,-100.061
1638241865308,2021-11-30T10.11.05.308,21.030,8.476,51.098,-105.793
1638241865318,2021-11-30T10.11.05.318,21.040,7.500,56.341,-112.317
1638241865328,2021-11-30T10.11.05.328,21.050,8.110,59.817,-123.232
1638241865338,2021-11-30T10.11.05.338,21.060,7.317,62.866,-133.902
1638241865348,2021-11-30T10.11.05.348,21.070,4.634,68.171,-143.659
1638241865358,2021-11-30T10.11.05.358,21.080,2.683,72.073,-157.012
1638241865368,2021-11-30T10.11.05.368,21.090,-3.476,75.427,-166.402
1638241865378,2021-11-30T10.11.05.378,21.100,-12.805,80.732,-172.927
1638241865388,2021-11-30T10.11.05.388,21.110,-15.366,89.695,-179.146
1638241865398,2021-11-30T10.11.05.398,21.120,-15.122,96.646,-183.049
1638241865408,2021-11-30T10.11.05.408,21.130,-20.183,97.622,-185.671
1638241865418,2021-11-30T10.11.05.418,21.140,-22.134,98.841,-181.768
1638241865428,2021-11-30T10.11.05.428,21.150,-1.524,109.268,-188.963
1638241865438,2021-11-30T10.11.05.438,21.160,23.659,116.768,-195.244
1638241865448,2021-11-30T10.11.05.448,21.170,82.256,126.098,-213.110
1638241865458,2021-11-30T10.11.05.458,21.180,85.122,128.537,-233.476
